id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
R3jizVxmoreACzND34wr_q_gPZT1OSmUBzhIsZ-DaybUSA,SotIHhj6h4_3yfBkmokgKwjB0-eDicPeh2gEm82ymWgSwlU,Cp35i6OJOs1WbE0fuUk3oq41CVz7ajYW9iK2Nxh4XcuDPiwqR0dAhImwpoLS0inUM3oy74TrgAX3Rg,Flash to daddy,5525,1664650344000,162
wvifD0eLRikbIRcoobZc7E-mQVvFht8eaq9AA_HMSNjW2g,4wSskrjm8ZsFGEKAZbB0HyYC88NCxKGz7sr6tskHexCxDQU,OcUTHOD3fr1zpLVo_JBGtmXR-WJ04Vm5A0Kt6BJ0-OkO8r6yxs6Xruif3GAcYmjkNgVfN6YFOh-mEg,Flash1,5512,1665447773582,765
g4Fxdm1kQGE_nrB9cAQ_ykzi48SB2SOxBD_-5RMtzMoKvGY,gIyEUidukViL3UG5B8G7fBAnhAFtqSGa20myrogipwTqYgE,JkJPwucX0m__qqMqEA-RhC4rRE7pIQtTEBmxT3-JgsBWedup5s0c21Uk1hlhAjoKe-J2S34gokJZCw,LLLorenzo,1636,1665454529664,671
EHgNYyvJSJREnSt1Yjq5TMr5HQQaSr7fYCjeJxlcq0Og2w,qC7zPnVfEQaaeWBcRGNO_LZ_zxXPTssy1cwVDtvNyHWU,wp4egsvyFvhqKkrDUG4HukEunYq9XNFXlBBS35r18sqwaDwcMkqzoVzpF-4ZsQi041kUKQcTLVFQGw,sem chat focado,4065,1664986776000,301
CuUZrvvqyUnFzMJTSVNB75O5vCSfeJ564f5wgyG7-DSV,BWIG5S_IyCaXxrPSC8djR1Zw0m5s92ej9Ag9X-Z7-oA,DYDSoTD3oJnqhwWzKDoFCMOYrNHqk28xaFbRa6HYfSuop5E2OVBPKnJ118pztUziEmbR_Ioa4_PEOA,capote em chamas,5168,1665536588837,540
0Vy8Iuq4no6t1TNFith5J53iQfZNrDurIQthoXHehLYOacpYo-6ZwTQwag,gf_d6h0sdkbBHaRGvsNBDe8h3betGnRXMGgagM5Dxuw13uJzWOMQ9wfn,d7MwBlJ81RS0ec4HDMhE-esAPRXaTv5TbFDAn8xux2BFldXI3aEeSRjbnJCEdZMItdOJ95Q8xP-j1A,deftsu3,5489,1665099653000,103
528aTWda2s4F3B39UbDXn-YTaYsjIaXearRWvKW7hEStQGE,0goLUHahrHAv3GQRp0ika6XSAwT7jQ92UjBNGWacSOfU9wg,KG9f2_iDbwdpbB1xt6b8-gWsXN5Zw0HniPRypZveISz4QZkzqjL2afUkDkC6lrg7RHl5XMGZWJW_yg,gp chinês,4280,1665579877149,352
vSd_2edfAK3X5wYzPBik4X71quAaiBgqM2jx-2Cc8T-SoQ,MyFwbH9JdvZ75tivdS8Wz0iFDVyZUmpG3MEATX-YY1IHwW4,V6MSpBCZHSBn0x9V1dQX0uXrfQbh_VwqQlIh_Ph6DudkC-A5HkZOSSIKTDl_zBF2dzsaYxfnVrrQWQ,Red Luuuukz,4928,1665466969601,179
0CT9D63J0VWpNIsa-jFSEpUeD2cg3ZUyvwjYIeKUeovLG_U,Rv9NDa6ZFtjA9r1hrYx9fLjxbrxK9yq15xPinjQmFNtWQkMfn7PhdUlA,Ogo0HfBcoODvgxV04KDKVPI_3aJa70ANZOIgFZaoB--UYrwNgKdJFktFzSirSwVGyhUaD8z0xM-0MQ, haveaniceday7,3151,1664938337000,299
Aa2dEmie-sODMFxp2mJMBvr9pe991-B5isYZa_BFjY-QXA,dkpAO3Z_jVDwiVRDY8oLzOgnEIVX_u7tKLy7L9Wzfp5Ol90,7QHKn1NBmvV_L2XcPX8D36lS8EDgshWudofH4mphReVAV1wsRJK4nBxt_UPHfHIy9ijlBv7oELQWaw,Minerva,4364,1665550707918,839
QS1GBDpqB9OmF65Rgies2ecN3QunJMuf-BWorIARDgMcn90wob2p6lnTnw,kTqZET7ralD1v_lrucIJW--MukerOsHQsNmJTGeu0YQKSCI_ED85QfI4,FLAg8hLGGQJcxlBfDsceSINqWh07HSStPdheT3NlEuOHmSQoECMV4sb6O08Q137-vAMxuLXVcK5cdw,Jorgelina,21,1665562836444,70
PTV2vFpWk89A4K0aQrQqM_AiRHsqHWDTgfFhnVx-yquwvOs,BHnYMfkgSahqNFlDjkHMhb0SrIsWsPHhZLbxPUIYKp6RRqsXMxv8ceLG,Ck-f0d-DhiHt-Ot-3fkPaLXaxXGQ8XWgSwLHluQJao8EiyBnVSCqlnXlMkhxEEhALq5motINBSCuVg,tetsuya xyu,4895,1665421074502,133
-93NQn5-9-zzH7gLZL5Fo6TAJKBRJHPfgO-r9NEgCdajzA,OpUJA4w6zSTSsdKpZ0VkhxZwB6WQp69EEK3EpeJZw69Lj1A,mSly5UcB71pH2xvJmOHytJ1nbpIAcxIsPyamWHv-FP_Sb3twR6SKCq059Ogo2aPabABx-rmbFUsN8g,KombäTT,7,1665369210000,635
-loakh7iFOOsx-bKvPmsqIwl5eOLB6UHre_6DMt47QFxDQ,i0jVn9qhefkyBdgGWL1eqvnUYr_EEYWCHyu0kCVrq746Axk,RSwudCubaySDNELKSREvLNCOPJZpwRJpNxVW8U4cVc98F0lXlr6FXUOBP999MyBA6q2khymDWdw7kQ,MonoCroma,3868,1665541723725,645
-Yb4xuhh51Hu0wOqadZM2W05POrLdipsEytbUxCR7qG6Dw,Gi7breiqgoKKYi3mdL0rAOu9SIhwFxMvj7rpxX6-xF6I,FzYoWtVz7vGQ3g5EqMMdXB6bOWtd-mgJBwnLYKWNZfs80C2hjRMtoBJRqzedLbjayEMRQUz7Ker2NQ,PIJACK,784,1665431062000,1079
A18QRf1XVhuYVp2sLq7SE4kN3V-QTkiFwBcu4DvtaoOH,_O0y44Tp1ByS4elFdX6kWGtXx1BxwoKbxbfB6-eVjYw,t8FF1JM7dfwDbDyMLT5sX_-NJfqhPuVJbeSsOzC7Yfp5veGHkJQI0MME3j-o5dPS6S4nCz_UQwdG9g,SAIA RODADA,4606,1665501954178,348
LzLHtNV0XtupSnzlHS4YLFeLaC8Z980g-l4idAx8BBdFhA,N8BZXBm_FtMoquypmh7SG-7tGT5yQn37CRgev8L5jFmIXAY,wKuhaGSU7PSaJYzSXjOWQzj_9YC0XppmSg-dseS9xiStT4LD3dH53MgiZt_nanDDaoS3D1yP-BTQCg,shhh be quiet,5551,1665511215123,68
0FL_egXF5Hxi5AXDa-YBItqUY7xn2MQtU0sSHR_-Ppb4lg,a7In1DfNh49hDq8Yz6FL0C022zZg_KlCIWTCze2onTRtOa0,sZ1ajPCNFzc2igd-p1KPglaO15H88Iw506nhSBdKW9RBsulkpqJVVRwfiUo9OAVayPcQtyhHUkEOXQ,Veiga 9,4490,1665429927000,742
cjUC541hm4IRQL3BTEzaKI4QmmnYMGAmxvtFTCY63M_Y_oU,fHYSY8T4xLL_KCmv0ZyDr_DS4UR_2UwUR6WErRfEdiqyfOU,VQhj7iK6PKfovsbanc0p0eI0ZV2YHb4SU4RHl1SSELLAj1-kFgBIffYac3AVHQz6dmtoY_9dplzIYQ,Mid Witch,5530,1665330868000,133
pRnr3IRgdRKox9k2acmlZBFkS5phQGxeaUWvjtnr33a0,dNp1lTHMTjt0T-zmdFZ3y1zVp74aSItn-ca9wixcDok,ZRrsYuRMi-6OlVeTri6xSf07klF0f6vH6ST2cOMGt18SoitcQAcxk-5c6eS14KDQpGBVCyoNIpvwog,aBsentzin 11,5546,1665358915000,347
jhQa_YZYX8ZkU1gCMmntcGBFj_AHL46JZjLDJBzlcoVH2rk9RlRIDNjI1w,jmWK5Ng1Ha9a5mGVjNZuzyVQRB9pu-fNg-iYYAzB-49wA2dEb_nBFfqA,Kw_oYTHnlrqdYkyXxm53sExtA9xfVmdPByPFjoWWpT6vXi4uZFzgImPnyk9qanBvYUr9fl6mW-dYSA,draft me anchor,5285,1665278180000,104
kkiuOmm15Gbdhqr9nDfJwF9qwoJ6dfqTA2Y9jVa8Q0I9v1M,t87IUdC7qI5G2aGQwKr2U2BHrvRuVVsCVkyFLhFMcsJwfjo,Ezg729Ia5GzHVQ2L3wXrDdLWaz6AW3cvyLJWVoB8M_LbUNzd1AcnYBuaISzXX2fu22pUYbL5DJzapQ,GROMP TO CHALL,847,1665174452000,440
HwqdRYp8jwnlPOO-rRZzTjk48YceX23fUFX_D9wI9sHQRA,Ke9ZwLKnU9OJAOGAA-2gyw7SWzn6eF6DT2IaG53C6zHHQZU,DAMQb0q9rFnLZXvv_bF0Wu-H1CEBNSvr9wLBhZQGFDjvjWgp7-Q6rV_NGk070hfIZInZgj11brglhQ,Accountless,3891,1665190732695,314
aPj8EP1AgMYECNDWKUpUvoJeVgpBtNKf8iUXkMw0aS3TZQ,7ObLCBiJOHfDoW21H5P3JLtAS2Z1hS1j-82DAGjYtvZtRw4,uAWQnVKFXlwQqVlkKoxqCID3_mAv8uhydLIdhzmvG3Kd20Svory5lIqM0PcWN2Jnn4h4jXGB7SBPAg,Mings,2094,1665351667000,856
Qj3uRH7W7I4U2DmqCdhvjesxqvcM4x_2IxYD5g7xwB_NJg,0piwv-emUToT9k2SJe6BRdiNIFpUXmHywHls2xy2850wZrU,rBFnxU_pMNuE0IvqcN9zs-hTx92xncM53VjwOGHyG43XtaVfepO13LvHmhqbTYV77gUyZlkOQSiVgA,venaski,590,1665361133000,299
rpdhClWa37TrgcBH7U0qeo8PyUygCBDQ9xOdT8UuNORu7p0,4pqgZoCmbbVapHdSnsFzsqNkJ2Fbdf5XVfh6zfGK6cFBmT2VmCDX6e-D,RMXY0jImnkO6WpxtOU3E0eSwACa5JNazAlmg5T-nwW6oTeRSJdceryKThwM2w-sz9BGEYYYHrG6M2A,tedious path,4568,1665083667000,212
ZJXdYEUPTieZcPDRPYyMm38pQ7bFqaJuuJskO1d91DEIL53uThau0y5Kaw,N_CqgIMOiK9ZfdeWHbdNf_49jkLCjxqucSr6V5PkQTwwdaVcNEtBuIqz,1TX0HNw4hvcWA6O3Na82HhzMyMU-beNl97QsBhdh0WO0bKH42cEnDs81j1Fu57hZvSxoB2Ly6dZqkQ,sweethearted boy,0,1665396030030,60
yGZpxDdKcEL-5t0xOhi52uD6f49504Z9Qzc9lwfcCHi1,c9KoyjnRO3BWsHxn9JOSwj-80Tkc4H28kTSKf5xhVik,eTPBUEwxgvTvUrSCxeNtW27GMDvgXRDnQolMuX11qUSL4HwYGwgguSs6DCR4oqvbHlWVzb3CEiM8IA,paiN Trigo 11,4353,1665547961790,570
H5cNNwnPgpvmFhz8upzZ_vxMnSLgB5NyefPGK1c-Md1hHZ8,O_7OHB9fLIFRJcXfVq2qwOQzxelcdcDJH_1lzqWTK4WvYGzGUdo-o0rZ,FIEfTpzpT5yRTPPMBqaqjrrazgE-P44adrUHc5yOtttfVXJa5K8Sq8-8wGooHhu_FWYqAB-Ul4oM_A,EzreaIl,5528,1665327952629,110
pbqj2Kv3zVbWEwbjBBMkKUKUJUj5-VVhl6Slr3GOjOQGeg,N0Ff9s1lJgjhwPy9lJ2CZeq8yMY--gHc50VFSC8wOavcMYE,qoyrxbzSatj2ZvKPcIFMcce2_tq7MMtiiUxY9V5Hp12deAvFkiAArEd97B4N9VjSDlPyA2fD3mvFyQ,Vanyr  com 30fps,581,1665503781366,904
uOKGx_UCCqofXiZhozRvUaoErCE9yQRoF9jgTqsGl9dtJHI,NECVstbmnrIW5e7SkTBCmunwCSU8FqlIWI9TG6QXdGByzccCSIV9YvEW,37lFmu-wIduZYkn3Mru8dzulSChujI83_CUyialqzNz-LGnKZf7P7Oxxc-3Yr7tXin4vo_SQfmNdwg,FOI SOLADO IZI,5435,1665460388873,126
Uk9H0Ges09YaqDDB9jNcCl2tvNzg40fUHp2SbZLl8Ypmy-w,fF0Tgy7tmikeY7zmzY3UpOyV7-6aM7_MrhUuTxgXFahMaaX0-JILUngC,gXai16rRhz9PKAgO4a1YaYk-YNC1kEqxMuUFKNNDhbdVcIb8SMzyidSAagRJbaQvzboPAF8gDVG_mA,amendueto,3151,1665441919000,140
F5SQWwBm8l3spWbUV90PnZPcTJxB6TkTw9InimqjZKH7NZI,nlNKPTdbA0rMCOQbq-7uOj88TaLMblcmZONjzpAC1Rn_abo,i3Wr1Mb4HXK8Ynwmg7gv1dzEC9Sfo3tVWJG6-UWcIjdTkFxa59_aJ_18DQA3jusE7V6t2HsiJsX_kg,peaceful complex,5535,1665528903136,651
t4uRIqqtN_7MrJVfq2g8ebTMRR8pfuq7rH3WumMxoDb0EDA,XCWBXOSwIVM0TIYMdDl7PZY6USUh6oW5eQP4DTIAgpZ-0fQ,y1qOuXZWBk_bJOBynHjpRuWT12iWtZwu-37mNu5qPocJ4oA07_WORv2wGEpvV4URxQI2iNg-3t1q5w,XoraV1,5243,1665342232609,451
_kgNSoC97HQjZrv9fmJcCDlzVTjMOUVbZ_MG1lvDyZr-yHc,tKEjjixBwXzeYc5IizQAxRU735dxCafxeYxbgtMl11K9S1w,k1wJTMVe-ezm9WLHliVcgiTWFK0tQ9UdnVRV0nfM5nqaNBl00JGa0hygNXIkBxYdVyK5tWm8GHirbg,Twitch Oleandrao,3379,1665360425000,388
ZCN8N_0PD1oBTTFbfR7Q985brnMkeGgPaUmeTwNrKw6P,Xp73BeVeBpU59GB3K0LN8T4Ie-oa3zCtwsmyq3GuhKY,ucKEQTJvosFsG3k9RJzFsljcdE-JddS9WDjZzb4yXCTe1GaN7T7OKbHqeKSdO7GyiVvX50EM4nlBYw,FUR Gru,539,1665458509007,398
SJRLIWYqfySeVBqiSd2rxfKFDXCG3UQh7ck9okUMgu_IBg,sJIQ-T_8OyjWqLLUHC8cZrTta_kehX5uCR5RUKNyxMnUofg,NC24HuRI3ehanvrIbefC69EKH21sYr7_pUwPeXPx3NHy7JneGBa_LIfCel_-1kjF4edBYZynXOvpnw,Avengerr,5271,1665520510663,357
Rn7pv1A5aDI5J8PIlLfqW-syi9HLaRE8wNjvKo_NhQ4RkA,EVkYKS8SmrbA-kJKx05LihAN8Zb4Grz9HTpSlnVq6TKi76E,nMN-C-Z5lxYz5TtzL4-zAyH6bBc2kWSuhPG12ZiBuMxfQG-VEIAGUtplvekegbzRmLgaMpEtAm0dNQ,Alicante,5448,1665014963447,484
kIhGWQPcqkI0Tocuzngjpf-qIXyRHE1_SJn8k-rqxIRZKOw,6QnsNllMNK5Ds1aktg6093-jqFS7Qjpai_XaSTKUVwv7IxY,0cjPm-iKpL1QSb170kEWig-JSUCAVy3GJrxsJpoTTasKwM6VqJBkcYGCJ1POOLCETlTnvbByC70Fiw,Bob Odenkírk,5451,1665449780000,328
RQrsV_Cq_BYBWwIsYbmodigO6uGdyqD_rcWvksjWnoBqo58,ijQnmdYHGonziFV3bPBlp3kfPAT7IKwxNVW62IFnpwaB2GNKGs0Duk_-,gCUGHz4-1kMp3ntFcu5ulrIanNj13DiPQ-BNNSQxXRve4vTWTmdeB3-IOZCWtSIjC5Ac9Gy3XMCNHw,lIlllIIIIlllIIll,5551,1665445905000,62
FMrnQW5GqvT1AQpB_k_KrPv4EMKAhoaRODMb3OjG5WRy,hsEwrLTUyQWvUDMFrXx1CuZAclwaXx8Wzyir4V0E-ag,66o_92dZW_mWkJkoJEq6Ki_562tUMB3dqC8V-A5iqZeAfuBkNUu6ykqd6Owj_yrhjBN4XMH_WqeTeQ,XERAO DE MIKA MD,539,1665405374000,465
a7_jnNkNh1KeidNlugiOq4-1uIe7L5tX-UyFYiFI3AXxMQ,SK0CrLvGXi-vOBU8IPeXrd2kdFUxwqjNaUgGAetm__Ymdks,jsRpJDcGrra8WqpVXUpoKG33NVlM_hFL8QQksQ94s2U4R235H5rXwJ0vprRw65NwsLif4TdJLS0WZw,Uzí,5169,1665375211000,506
Kl3aEMjz2Ibl91K9tW0ZLfpVocNW8Uv15KizKTVK-oO1-g,5a3lzRPRB6E-XN7HklBiiFd01h6s_cn39Rt4aXMdM_EvG7Y,CPlvDVhWZFmpd3Qj4TT0yaW0PZupGtAmzmuOo9kgFaisJeQHiabLeYVLJyYeELHi93Xwvcf7HKeQBQ,Obliteron,839,1665560898096,416
jrHSx8zKYfBXtpkQIWGiUFrosv97YoM6JNeky-h0wTBy,kWYRNfg01sNiFmUzDVuSOUYJ6_dHECk2zEZ8O6QmKPY,5LTywNSuwWZBuwjII4cBjw6-Tl7rOMwalBCmTHl5B_4AYzVWJt4JdEH2_N6loYDH6VN9-vf7E05F3A,Hiotics,744,1665175500000,270
3Rw7H_CCAIf0WFXD5RwsSBCOqEpKDUTtP_0rNsndUMAsKt4,vUaqCq5M-indlL_04brjdGrcc4QbZSvx4QODZMCi-mCaaLU,op3fyg4P0b2-Sn9pTRb1pUiFEDt6_mhcnBc31OYYxsF3IgJN3ugXhlKqWQix1GD8ELTcC5dD1sKm4w,Ronin ZER0,4379,1665581144407,584
G8V2nrVRcBZVpq7s0DjUCkfXxzTqyNm6I6f0VRZX3DAkdg,NmNZbOlNELS_N4wHcNLYw8W0p1NzAqgQrUF9KwKguVDX_nY,A7P6-qd4A64DM7WupxQHPfpCoRxoGrL7mrVgmsvqD1ziI9nhpkJ54nk5hLdbqIoL9__gB6b9m832QQ,BIXO DA UFABC,4376,1665365525000,398
iA-hIk5QO6H9xJL608V4HjGtpOrz_zP9e3BtQPvdBzBpobw,QsFcduS4IPdaplk_etcRFFuvXR6FJh3HMI0oOc4RS7THvh2i1NLPHKxN,_Yc4VSDK1Rfkl0VxclVQdEMssJ_fvGXdL6ahYea7Ocxnp_pjxLN0smLSjW1kvjO_R6ppDHIG4zj2Og,SOVEREIGN TRIKAS,4656,1665535200741,215
H1Mg3YxFS-hQtaUJlW3snSE5SN2lYX4K8Jvo0MNRkwQmfjM,cYWEOLk4ab_YybW754cPV6IDA_hpa-egGNTVAmhtsjtV8Uk,w2BACHAYJfukKMT-cLOfi4DuGjvf64kSe_19BQxU7zR-ByTcMy-9zj9Fc8BqEXk85M7gxg3o0qSD_w,valentie,4655,1665506889982,653
d6bJADjaImtolKlJ2iHNid3F45HY1nExSfF_WeDknEfb,56hr4oBkzbAtFPL82qcxtHh5Ez_o_pfsmFhPCt73akA,di4TQp--8-rfs4fhtED2XGDAIu1y1fEdzF1pJBq6SpWz3B6Jc8Pne5-sgl1od3zbufum8CC3aeUAHw,f0utch,518,1665342242000,497
B1gOftUoRIy-tYqUk_i1C6YFBJSNLSWrBdTWZi-uO_ocJaU,Zy07SrvR0ygRwNQopqU1y7CWMNLTKf46lOIWIL5-VBa0hQE,zPsJxfXT8vZzM-l4WfH-PcibNsMwHwISSIAwpAwyyOjpkmq0T8hZDiLhk2f3QNL4fwhErqBc-EJxBQ,Âtreus,785,1665453289000,384
RHIdgy2d8kDB4ychhAH7FQseX7u87loN4OatLgNGdw0F,dLEx7eZoJGNo19vgmnjCgeHvQfcSELimvZGS2aVunWU,fleBgJlfO8I0i36l1Yqt9WINv3gnJI7SxTiPAS6uxsE0Ri7p9FCxsufZWO6pKw6c8zhtND5CyxyQAg,FUR Joyboy,5466,1665206438000,631
pkNoGZC4235ximu7ORGNCUloZaQG99SrV4_T2HOIsfmNyg,ItUra1MaaRRmIZ1K1YGFZcO_wZ9-1ek0rzSaWKQjTDembCM,FreSYRh-OvvQbQJpZaUOX-VInqxcKm23rhjmotr-IqNKtxAigL8Ia7e_KaVYAGE3Y8TDdizqZD20mw,Cipra,5183,1665368063000,582
hYnKF4dZMa5Z0hnZuJ4MiejkmvyySqdXxgBziEx3CvruP5M,EM9KIiNyoUmUriwdUqiKWh_WGrmoZE5CzFnnPSnwNuqeGQw,C_4FOzokNBGZ6ZvRpFNXxsKQIEMFu6EVxNATctG1jDJL_82h3ZymPN_vSwA2EVb7akdR2JE2QzzBug,Jxctvn,908,1665441659000,322
Ta_EZGDaqXgAQLzVS3LHJKZtMn-pNMGRRHOVljsw5Cp8UA,5D11jcP7Z34GXC3VOeiPFPgGsXIGlEcE9wqh7Wj1f784,D2cFScRyjpjLn-rIaMvzwqkHq1uFUngYNalhyrNlg786tluQdbJX0slOkL22nwuKof-xVg7DvRt-3A,Malignus,4652,1665542186306,852
dn3DtFejG4y5mrmV2pjDh7zApyIL26d_bSKRr90TJnWbBXM,OwuHh_mswqzkAzq9lrBxoJ8q5b_DZDUGH4hKxWa0HusdHho,1qsx7XNkJGzHhjn66mFPLnUZhXl6Su42e2V3e1inJcZZwjEXUgs8qyGaC5EChZZ0UZAtCKey4Y33cg,xRave,4904,1665443729779,764
jjJzOshxjZGI65A1NWCwZzI9UDCEqisQ4bZMjuiqSMCPNVw,0ubbni8VX6yJnLSqrRv68lXImgqckjN--9lRg72epd0xfgc,h-x58CV4YS3a_FV4rBUKaJ4jA_Rc2CdLALkErPUn-hqmLXqAYlp-WKeP913838JgxVQEXGWeT-YM6A,Ajin,5414,1665538489000,687
YiaL5nB0WQkqWQBA3TBcUMmT7EBrvxOd9HPPeph9c2_Tzg,_5n_6Am1MkB5YhYGHCUR57aIZsxIQQ1di-BfWcckNEudBH0,dBxGnmaJZjo8pJywbnbW9pWVVklA3Ohm6Pw8jAJwaWX9CLHmc40DSR25X8d7yu-OSjR-fUFrmjopvg,BrMS,24,1665362785000,536
gCqIsPwjOi9DRtXin4hejzSpzViNPTv-5P81ot_pendw38A,tOYF3AWNTAyIl7tevJOnGXmKSeU-auw2sc6AszzjOwpk1GVBTKdhTn1m,aZNI1XSYfjpPgDaXLVDyG1lmGlz1DNjq_ba0kYdD41HcECl5lLHjndKyUIPwMpAf4V91tiUQt8d5vA,Mortanius,5423,1665439009000,509
O23WPTahdhohbHzwuxweVHNFF9Lpfnr_YYhebZ8D4YwqGoI,rqPEUFGzLZ97X3cXujvmsnIB2DK23AzLfq0qCHdjugu9qsLzmgd-uLqm,3YqpS-fh-dxIwg1W5gDRLz0ao225J7_-CFqOblAXYWOdcxzPbEAXmg2xnD7uRqmNdjSBLkXcfdt_bg,worth to make it,4022,1664849311000,192
73fw5XUn9ujnVXuQogi1VMTe0M0m8L5aENjrWCkeJCoQ0uU,bpyQuVUVzk-o5yIAvqmTtPYMqu5pMUH4RUAjZj1WTLhzFAM9Ct-LttYy,EUSzVJf9C01OdtxIBIaXoPREodGDrghJkhHYsYmCpwBLSbbvRs2p7zXnkzRkYB0HXlOVizE-rGa8sA,capsdoinbdopa,29,1665264479000,76
kO_4r_iemsmZD0LTUzxG_rA-D6DoDpDUtNQIG5soOkYTWg,v9SEOlgwDeEDUxT4jMXfStziHkqz8xfXFkMK1kX8MGXSj_8,OQ6fd1phZTYY8xopOJRJAVrKs_F0s4IboEhw4LMOh2ZW2JHi4nSoUhI3LA7YYxYRAUzYlz-50pQw7A,DarkWizard XD,3456,1665158695000,431
6CT7-txtwMA3rYiw-ijry3VJECWtcv8nEXZAtFotirgW2A,dJyBGi90doSXuz62zuXlmXud4fg6NdOlybWqU-Z7XPB6,-A9pZet_60Ak5PTth6h2SbY2f-m9MipiLkwpQgw1BcTd1BCcUh4E4kcQ5eMfYlZgsQde1KV5M6Q1GA,Everi Chalis,5485,1664841044000,458
2Ms9vMfYrUd1RgiEdF7UqQ_sUFCXoRXWnKvRVbcAdxSuyg,-oV5OGJut5LY_ODvlGDFtHBiQUzgBZOC6uf5NdfQKHXFT6Y,EWYmaTSB_u3DFgPJbok3DL72j-DcEkMJdO7cw9haTbfiqj7cpoXpOjzS2oACRqfw0sgTtpQfpsKeTQ,Azun,4652,1665400554000,449
TDd2FUu3DHaBi3TtWc3r4j0kpnYzQVPr-q2gz4dx2aoE2g,H1FcZRWOYEwCLAnNzU9Q-3l-E9G26Xn16LLHjpgrC2eO8O0,6AvpDWbJhhpaoO_YlVLmpZu8GTusyq03IVy14J6ZHotKahmBVeI4hWrW5cl4vt8wa4fANiUYFudPGg,Eu chupo Limão,3019,1665174363000,511
qNZxc7vTUuJnbpEp6iZeHchpIYKV0bNqOKNFnsTtvUp-FzA,lbbnXbdVRCoFIeTa8e_uA6X9T0wcuz6hvJdAgeCWz7OrOfs,H39kkc9oETSXjGCq1RqDYw0XU6ZoVsGmmW1J6_cG8MjXbLu3LEi9wJjjNakeYCjJkkp80sQJRSEnSw,UGL Neymar,4832,1665452531000,395
QAmbMGb6MgtTWFjJYpvn1EASiCyiZfqU2mKY4SMRb9Hqlg,2o28V-uyLeVIWCcD0TDmeaQTZTavmX9BBdJN_-9vN8BAulQ,xypkVZCr_hq-zjwLhtNUTD-9ou-N1tve94U-DU417R8KWbJFo5aOsie0W2opNKxm_mp4SnoV_NSrYw,BiIuIu,5525,1665511833013,668
JVizwlQ04Dfp4CZbG34UO94XE4qhTdCv33N7uqLj9gK7JpEweiarwkIEjw,Ra5OZLvap_zKUC1xlrofCnIJWE_PG4eYAoA1pi4Zh3XQDLP1SzxV-uvl,jn-v6jjrWazzvNFhg8m4mcEiLJK_0wCFUvz-FQrNSbTcABcA7J5qzxIu0wsfc5piYG5wHivx_H_Tgg,XllAway,15,1665365264382,148
Z84EEKwCIYxzgeDwuuZgZO775Q9GqP5tdLYVfxOG2MIifhYhm8CdnNcPgw,g-pCLclXUJrwDVaQVSxY8tUm2Jcra7Nq9UH5qcAcW4xzX_rCAlkJr3SW,fdC1rE1Hgltv8_WnAM8Jq4AMdo8Z8h7M-zgBJWdolUbzclIlo2m5lDsPc6eZIzFWpq9uPzAOc6hGpA,keriameikotrymbi,5486,1665432824000,114
kIeaEjImMjARjcMsTAKdyOI1NAn9Y5Ilo2521dKUPB_z,wF-bAammuDA_ZXVBNBdkBbjz_1PvyzNFiPgRYYRKA6c,9FbqEc-2FBhV0Cpi6C5T_-iwtiit6npcvL6hFZbQk08fXEoXSGtuQS_dslksvGZ5WZNyR3UE4eNsWw,Turibulus,3797,1664398409000,835
RGvj_oEHzpWi-NUaY9vb5YyRZtYAnZ695oK6VpkKeDwZhg,fr7d4F4Bts4B6CG7UzSVhwO1lBBrfL68OiA7G4QeSSPCt3c,UXDi3DqoxGxMXoJjcMOYaH_icV4LNDJ7ysV-jsyQBRtbbTbhwe9HRqSI9gNkQXGiwf8-OIU7IKa62g,1300L,774,1665450723006,523
t9Jd4G3ZrdJ6XLuGoaFxb1idjXU_6YFH9Ehy5y1xcc0F,q6uL26bfP_zf0DP4plDQmjDsVxALnaabs4dLB0myQ9U,9rKY31ggt4DIqrG5r1IkzwHAp7IC0vdREUJos-6sLlcS8FmE6NlbXiL-SjM-QblAmFVBpiTRdiDFDw,Elohigh Fiddle,502,1665511666561,624
o437k8vsjdnBPauXl4FDX45URxVSFu5rveVyCDLdZNFOxXw,HFNXk0qRI70Oy_qu3Cczoo0tHBmKOY3W1e8ext4-MfuuGA4,sSQsjq-1HM4qdHwsazsoNm9Qizqu5EL18In9co-MlmBfJsZz0cPWKl3pKL6OcEBlBhRWM0IQatnBag,A 7 R E U S,5012,1664580610000,414
RvvkRMfUUYJCRSUgY87PE562qFPLd6LiLXNjD44azkkTYQ,6_FmG02Rcl4yBJAoKLue6hw0vvvPADkCw8spjzbLtAqF,NTl2tmloTrzhVdgprSEXakk7e1Fpu6Nc5pot3LLnjwLseXxQRd5hrnMcfiTPVKjhdR39CZ_rlQbjnQ,SouIsilver,5435,1665515567956,386
P1RulIenOwhUERZOBKYS6EPlvxc16VpH7ElKjQ8JlZIMCA,F3331mMR0-lTuZKCzok4IA0sMMBTlTNftON78V-F_PfXyAw,Jk_qqLxeX0miKDHEKAYceMoVajAxpPurgoT_au_Zr1s69gO7sj1EkohTE6InxhsNs3eN_yj2Ohr4xQ,Leticia,5538,1665455772000,685
